#
#  Stripped version of finals.all.orig file
#
#
#           Bull A  Bull A  Bull B  Bull B
#  MJD        dX      dY      dX      dY
#
45407.00    4.824   0.709   0.000   0.000
45408.00    4.419   0.656   0.000   0.000
45409.00    4.034   0.448   0.000   0.000
45410.00    3.722   0.156   0.000   0.000
45411.00    3.482   -0.105  0.000   0.000
45412.00    3.245   -0.262  0.000   0.000
45413.00    2.965   -0.321  0.000   0.000
45414.00    2.69    -0.35   0.000   0.000
45415.00    2.519   -0.435  0.000   0.000
45416.00    2.531   -0.609  0.000   0.000
45417.00    2.738   -0.816  0.000   0.000
45418.00    3.049   -0.948  0.000   0.000
45419.00    3.301   -0.955  0.000   0.000
45420.00    3.38    -0.916  0.000   0.000
45421.00    3.304   -0.942  0.000   0.000
45422.00    3.171   -1.028  0.000   0.000
45423.00    3.035   -1.055  0.000   0.000
45424.00    2.891   -0.968  0.000   0.000
45425.00    2.723   -0.881  0.000   0.000
45426.00    2.532   -0.931  0.000   0.000
45427.00    2.344   -1.1    0.000   0.000
45428.00    2.274   -1.238  0.000   0.000
45429.00    2.501   -1.256  0.000   0.000
45430.00    3.093   -1.208  0.000   0.000
45431.00    3.864   -1.184  0.000   0.000
45432.00    4.481   -1.184  0.000   0.000
45433.00    4.733   -1.138  0.000   0.000
45434.00    4.664   -1.005  0.000   0.000
45435.00    4.461   -0.834  0.000   0.000
45436.00    4.29    -0.733  0.000   0.000
45437.00    4.235   -0.79   0.000   0.000
45438.00    4.287   -0.994  0.000   0.000
45439.00    4.358   -1.231  0.000   0.000
45440.00    4.341   -1.372  0.000   0.000
45441.00    4.226   -1.383  0.000   0.000
45442.00    4.15    -1.34   0.000   0.000
45443.00    4.301   -1.327  0.000   0.000
45444.00    4.772   -1.361  0.000   0.000
45445.00    5.469   -1.391  0.000   0.000
45446.00    6.141   -1.364  0.000   0.000
45447.00    6.524   -1.273  0.000   0.000
45448.00    6.51    -1.164  0.000   0.000
45449.00    6.219   -1.098  0.000   0.000
45450.00    5.91    -1.088  0.000   0.000
45451.00    5.781   -1.08   0.000   0.000
45452.00    5.828   -1.028  0.000   0.000
45453.00    5.897   -0.971  0.000   0.000
45454.00    5.863   -0.981  0.000   0.000
45455.00    5.755   -1.059  0.000   0.000
45456.00    5.725   -1.129  0.000   0.000
45457.00    5.902   -1.151  0.000   0.000
45458.00    6.293   -1.169  0.000   0.000
45459.00    6.795   -1.234  0.000   0.000
45460.00    7.231   -1.316  0.000   0.000
45461.00    7.403   -1.342  0.000   0.000
45462.00    7.199   -1.282  0.000   0.000
45463.00    6.714   -1.164  0.000   0.000
45464.00    6.22    -1.041  0.000   0.000
45465.00    5.938   -0.976  0.000   0.000
45466.00    5.837   -1.031  0.000   0.000
45467.00    5.722   -1.214  0.000   0.000
45468.00    5.489   -1.438  0.000   0.000
45469.00    5.232   -1.581  0.000   0.000
45470.00    5.105   -1.601  0.000   0.000
45471.00    5.172   -1.554  0.000   0.000
45472.00    5.391   -1.518  0.000   0.000
45473.00    5.686   -1.512  0.000   0.000
45474.00    5.96    -1.509  0.000   0.000
45475.00    6.076   -1.476  0.000   0.000
45476.00    5.901   -1.406  0.000   0.000
45477.00    5.417   -1.308  0.000   0.000
45478.00    4.793   -1.199  0.000   0.000
45479.00    4.289   -1.104  0.000   0.000
45480.00    4.048   -1.058  0.000   0.000
45481.00    3.977   -1.099  0.000   0.000
45482.00    3.888   -1.223  0.000   0.000
45483.00    3.71    -1.36   0.000   0.000
45484.00    3.515   -1.429  0.000   0.000
45485.00    3.361   -1.439  0.000   0.000
45486.00    3.238   -1.472  0.000   0.000
45487.00    3.174   -1.561  0.000   0.000
45488.00    3.22    -1.625  0.000   0.000
45489.00    3.258   -1.583  0.000   0.000
45490.00    2.994   -1.463  0.000   0.000
45491.00    2.308   -1.346  0.000   0.000
45492.00    1.481   -1.231  0.000   0.000
45493.00    0.902   -1.065  0.000   0.000
45494.00    0.616   -0.892  0.000   0.000
45495.00    0.368   -0.857  0.000   0.000
45496.00    0.041   -1.014  0.000   0.000
45497.00    -0.175  -1.218  0.000   0.000
45498.00    -0.095  -1.275  0.000   0.000
45499.00    0.171   -1.159  0.000   0.000
45500.00    0.351   -0.995  0.000   0.000
45501.00    0.322   -0.882  0.000   0.000
45502.00    0.179   -0.795  0.000   0.000
45503.00    0.052   -0.673  0.000   0.000
45504.00    -0.072  -0.5    0.000   0.000
45505.00    -0.322  -0.303  0.000   0.000
45506.00    -0.773  -0.093  0.000   0.000
45507.00    -1.306  0.107   0.000   0.000
45508.00    -1.693  0.232   0.000   0.000
45509.00    -1.824  0.204   0.000   0.000
45510.00    -1.806  0.051   0.000   0.000
45511.00    -1.807  -0.077  0.000   0.000
45512.00    -1.913  -0.039  0.000   0.000
45513.00    -2.152  0.137   0.000   0.000
45514.00    -2.517  0.286   0.000   0.000
45515.00    -2.883  0.325   0.000   0.000
45516.00    -3.047  0.353   0.000   0.000
45517.00    -3.031  0.491   0.000   0.000
45518.00    -3.2    0.682   0.000   0.000
45519.00    -3.864  0.772   0.000   0.000
45520.00    -4.842  0.749   0.000   0.000
45521.00    -5.649  0.771   0.000   0.000
45522.00    -6.088  0.904   0.000   0.000
45523.00    -6.368  0.986   0.000   0.000
45524.00    -6.657  0.846   0.000   0.000
45525.00    -6.806  0.57    0.000   0.000
45526.00    -6.648  0.403   0.000   0.000
45527.00    -6.338  0.433   0.000   0.000
45528.00    -6.223  0.515   0.000   0.000
45529.00    -6.469  0.521   0.000   0.000
45530.00    -6.938  0.507   0.000   0.000
45531.00    -7.368  0.577   0.000   0.000
45532.00    -7.596  0.692   0.000   0.000
45533.00    -7.668  0.726   0.000   0.000
45534.00    -7.777  0.651   0.000   0.000
45535.00    -8.041  0.552   0.000   0.000
45536.00    -8.338  0.465   0.000   0.000
45537.00    -8.428  0.317   0.000   0.000
45538.00    -8.23   0.073   0.000   0.000
45539.00    -7.898  -0.142  0.000   0.000
45540.00    -7.626  -0.156  0.000   0.000
45541.00    -7.49   0.029   0.000   0.000
45542.00    -7.454  0.215   0.000   0.000
45543.00    -7.386  0.246   0.000   0.000
45544.00    -7.111  0.186   0.000   0.000
45545.00    -6.616  0.188   0.000   0.000
45546.00    -6.19   0.25    0.000   0.000
45547.00    -6.177  0.209   0.000   0.000
45548.00    -6.542  -0.001  0.000   0.000
45549.00    -6.882  -0.229  0.000   0.000
45550.00    -6.892  -0.322  0.000   0.000
45551.00    -6.628  -0.342  0.000   0.000
45552.00    -6.264  -0.443  0.000   0.000
45553.00    -5.827  -0.602  0.000   0.000
45554.00    -5.313  -0.642  0.000   0.000
45555.00    -4.876  -0.522  0.000   0.000
45556.00    -4.724  -0.418  0.000   0.000
45557.00    -4.903  -0.461  0.000   0.000
45558.00    -5.306  -0.527  0.000   0.000
45559.00    -5.779  -0.436  0.000   0.000
45560.00    -6.162  -0.247  0.000   0.000
45561.00    -6.358  -0.203  0.000   0.000
45562.00    -6.459  -0.398  0.000   0.000
45563.00    -6.683  -0.653  0.000   0.000
45564.00    -7.1    -0.762  0.000   0.000
45565.00    -7.513  -0.734  0.000   0.000
45566.00    -7.732  -0.703  0.000   0.000
45567.00    -7.819  -0.687  0.000   0.000
45568.00    -7.973  -0.566  0.000   0.000
45569.00    -8.275  -0.282  0.000   0.000
45570.00    -8.654  0.039   0.000   0.000
45571.00    -9.026  0.229   0.000   0.000
45572.00    -9.346  0.27    0.000   0.000
45573.00    -9.614  0.285   0.000   0.000
45574.00    -9.938  0.341   0.000   0.000
45575.00    -10.5   0.368   0.000   0.000
45576.00    -11.346 0.286   0.000   0.000
45577.00    -12.265 0.144   0.000   0.000
45578.00    -12.966 0.058   0.000   0.000
45579.00    -13.323 0.065   0.000   0.000
45580.00    -13.395 0.129   0.000   0.000
45581.00    -13.328 0.271   0.000   0.000
45582.00    -13.32  0.558   0.000   0.000
45583.00    -13.546 0.923   0.000   0.000
45584.00    -14.009 1.136   0.000   0.000
45585.00    -14.524 1.062   0.000   0.000
45586.00    -14.948 0.868   0.000   0.000
45587.00    -15.305 0.822   0.000   0.000
45588.00    -15.634 0.936   0.000   0.000
45589.00    -15.836 0.95    0.000   0.000
45590.00    -15.828 0.695   0.000   0.000
45591.00    -15.706 0.335   0.000   0.000
45592.00    -15.598 0.157   0.000   0.000
45593.00    -15.453 0.226   0.000   0.000
45594.00    -15.133 0.358   0.000   0.000
45595.00    -14.655 0.394   0.000   0.000
45596.00    -14.168 0.371   0.000   0.000
45597.00    -13.71  0.412   0.000   0.000
45598.00    -13.188 0.531   0.000   0.000
45599.00    -12.558 0.618   0.000   0.000
45600.00    -11.888 0.566   0.000   0.000
45601.00    -11.219 0.383   0.000   0.000
45602.00    -10.54  0.159   0.000   0.000
45603.00    -9.876  -0.035  0.000   0.000
45604.00    -9.313  -0.193  0.000   0.000
45605.00    -8.87   -0.335  0.000   0.000
45606.00    -8.422  -0.457  0.000   0.000
45607.00    -7.793  -0.523  0.000   0.000
45608.00    -6.93   -0.475  0.000   0.000
45609.00    -5.999  -0.251  0.000   0.000
45610.00    -5.303  0.157   0.000   0.000
45611.00    -5.058  0.62    0.000   0.000
45612.00    -5.177  0.900   0.000   0.000
45613.00    -5.331  0.866   0.000   0.000
45614.00    -5.286  0.651   0.000   0.000
45615.00    -5.122  0.527   0.000   0.000
45616.00    -5.047  0.595   0.000   0.000
45617.00    -5.099  0.687   0.000   0.000
45618.00    -5.137  0.623   0.000   0.000
45619.00    -5.069  0.474   0.000   0.000
45620.00    -4.933  0.464   0.000   0.000
45621.00    -4.785  0.667   0.000   0.000
45622.00    -4.643  0.916   0.000   0.000
45623.00    -4.559  1.02    0.000   0.000
45624.00    -4.605  0.984   0.000   0.000
45625.00    -4.766  0.977   0.000   0.000
45626.00    -4.944  1.123   0.000   0.000
45627.00    -5.109  1.374   0.000   0.000
45628.00    -5.325  1.562   0.000   0.000
45629.00    -5.613  1.561   0.000   0.000
45630.00    -5.883  1.395   0.000   0.000
45631.00    -6.047  1.211   0.000   0.000
45632.00    -6.141  1.135   0.000   0.000
45633.00    -6.246  1.169   0.000   0.000
45634.00    -6.334  1.23    0.000   0.000
45635.00    -6.275  1.268   0.000   0.000
45636.00    -5.994  1.331   0.000   0.000
45637.00    -5.605  1.503   0.000   0.000
45638.00    -5.371  1.804   0.000   0.000
45639.00    -5.491  2.14    0.000   0.000
45640.00    -5.903  2.359   0.000   0.000
45641.00    -6.312  2.371   0.000   0.000
45642.00    -6.449  2.236   0.000   0.000
45643.00    -6.303  2.12    0.000   0.000
45644.00    -6.073  2.122   0.000   0.000
45645.00    -5.911  2.184   0.000   0.000
45646.00    -5.773  2.201   0.000   0.000
45647.00    -5.517  2.193   0.000   0.000
45648.00    -5.078  2.275   0.000   0.000
45649.00    -4.537  2.479   0.000   0.000
45650.00    -4.027  2.667   0.000   0.000
45651.00    -3.631  2.698   0.000   0.000
45652.00    -3.335  2.603   0.000   0.000
45653.00    -3.084  2.56    0.000   0.000
45654.00    -2.85   2.708   0.000   0.000
45655.00    -2.642  3.014   0.000   0.000
45656.00    -2.452  3.303   0.000   0.000
45657.00    -2.233  3.392   0.000   0.000
45658.00    -1.918  3.227   0.000   0.000
45659.00    -1.491  2.924   0.000   0.000
45660.00    -1.004  2.688   0.000   0.000
45661.00    -0.538  2.643   0.000   0.000
45662.00    -0.136  2.751   0.000   0.000
45663.00    0.206   2.886   0.000   0.000
45664.00    0.500   2.984   0.000   0.000
45665.00    0.717   3.07    0.000   0.000
45666.00    0.771   3.192   0.000   0.000
45667.00    0.573   3.349   0.000   0.000
45668.00    0.138   3.504   0.000   0.000
45669.00    -0.374  3.619   0.000   0.000
45670.00    -0.74   3.696   0.000   0.000
45671.00    -0.826  3.762   0.000   0.000
45672.00    -0.682  3.829   0.000   0.000
45673.00    -0.472  3.872   0.000   0.000
45674.00    -0.302  3.875   0.000   0.000
45675.00    -0.132  3.89    0.000   0.000
45676.00    0.122   3.994   0.000   0.000
45677.00    0.432   4.171   0.000   0.000
45678.00    0.678   4.300   0.000   0.000
45679.00    0.821   4.289   0.000   0.000
45680.00    0.948   4.206   0.000   0.000
45681.00    1.109   4.207   0.000   0.000
45682.00    1.200   4.376   0.000   0.000
45683.00    1.11    4.663   0.000   0.000
45684.00    0.904   4.956   0.000   0.000
45685.00    0.748   5.139   0.000   0.000
45686.00    0.708   5.107   0.000   0.000
45687.00    0.744   4.827   0.000   0.000
45688.00    0.883   4.42    0.000   0.000
45689.00    1.22    4.106   0.000   0.000
45690.00    1.725   4.012   0.000   0.000
45691.00    2.184   4.053   0.000   0.000
45692.00    2.392   4.045   0.000   0.000
45693.00    2.331   3.903   0.000   0.000
45694.00    2.113   3.682   0.000   0.000
45695.00    1.81    3.48    0.000   0.000
45696.00    1.414   3.336   0.000   0.000
45697.00    0.937   3.242   0.000   0.000
45698.00    0.478   3.184   0.000   0.000
45699.00    0.198   3.15    0.000   0.000
45700.00    0.182   3.101   0.000   0.000
45701.00    0.347   2.996   0.000   0.000
45702.00    0.515   2.862   0.000   0.000
45703.00    0.586   2.816   0.000   0.000
45704.00    0.598   2.975   0.000   0.000
45705.00    0.606   3.323   0.000   0.000
45706.00    0.619   3.691   0.000   0.000
45707.00    0.701   3.943   0.000   0.000
45708.00    0.998   4.102   0.000   0.000
45709.00    1.545   4.239   0.000   0.000
45710.00    2.145   4.321   0.000   0.000
45711.00    2.564   4.283   0.000   0.000
45712.00    2.823   4.147   0.000   0.000
45713.00    3.075   4.000   0.000   0.000
45714.00    3.274   3.828   0.000   0.000
45715.00    3.245   3.487   0.000   0.000
45716.00    3.103   2.931   0.000   0.000
45717.00    3.236   2.387   0.000   0.000
45718.00    3.792   2.171   0.000   0.000
45719.00    4.429   2.34    0.000   0.000
45720.00    4.676   2.656   0.000   0.000
45721.00    4.42    2.896   0.000   0.000
45722.00    3.921   3.067   0.000   0.000
45723.00    3.467   3.301   0.000   0.000
45724.00    3.155   3.642   0.000   0.000
45725.00    2.967   4.032   0.000   0.000
45726.00    2.892   4.395   0.000   0.000
45727.00    3.013   4.698   0.000   0.000
45728.00    3.459   4.876   0.000   0.000
45729.00    4.264   4.798   0.000   0.000
45730.00    5.271   4.396   0.000   0.000
45731.00    6.169   3.835   0.000   0.000
45732.00    6.729   3.352   0.000   0.000
45733.00    6.862   3.04    0.000   0.000
45734.00    6.524   2.835   0.000   0.000
45735.00    5.700   2.706   0.000   0.000
45736.00    4.621   2.704   0.000   0.000
45737.00    3.543   2.888   0.000   0.000
45738.00    2.534   3.189   0.000   0.000
45739.00    1.682   3.454   0.000   0.000
45740.00    1.311   3.656   0.000   0.000
45741.00    1.545   3.921   0.000   0.000
45742.00    2.123   4.256   0.000   0.000
45743.00    2.619   4.401   0.000   0.000
45744.00    2.911   4.101   0.000   0.000
45745.00    3.276   3.457   0.000   0.000
45746.00    3.991   2.879   0.000   0.000
45747.00    4.812   2.613   0.000   0.000
45748.00    5.195   2.518   0.000   0.000
45749.00    4.947   2.357   0.000   0.000
45750.00    4.377   2.144   0.000   0.000
45751.00    3.871   2.033   0.000   0.000
45752.00    3.602   2.053   0.000   0.000
45753.00    3.549   2.085   0.000   0.000
45754.00    3.615   2.083   0.000   0.000
45755.00    3.700   2.145   0.000   0.000
45756.00    3.473   2.222   0.000   0.000
45757.00    3.065   2.233   0.000   0.000
45758.00    2.748   2.146   0.000   0.000
45759.00    2.557   2.054   0.000   0.000
45760.00    2.482   2.132   0.000   0.000
45761.00    2.507   2.395   0.000   0.000
45762.00    2.658   2.659   0.000   0.000
45763.00    2.971   2.74    0.000   0.000
45764.00    3.409   2.639   0.000   0.000
45765.00    3.855   2.468   0.000   0.000
45766.00    4.17    2.284   0.000   0.000
45767.00    4.258   2.043   0.000   0.000
45768.00    4.195   1.769   0.000   0.000
45769.00    4.164   1.629   0.000   0.000
45770.00    4.182   1.733   0.000   0.000
45771.00    4.088   1.91    0.000   0.000
45772.00    3.894   1.892   0.000   0.000
45773.00    3.94    1.66    0.000   0.000
45774.00    4.51    1.46    0.000   0.000
45775.00    5.415   1.448   0.000   0.000
45776.00    6.114   1.493   0.000   0.000
45777.00    6.267   1.367   0.000   0.000
45778.00    5.933   1.06    0.000   0.000
45779.00    5.325   0.756   0.000   0.000
45780.00    4.562   0.53    0.000   0.000
45781.00    3.727   0.259   0.000   0.000
45782.00    2.824   -0.121  0.000   0.000
45783.00    1.819   -0.434  0.000   0.000
45784.00    0.843   -0.457  0.000   0.000
45785.00    0.23    -0.167  0.000   0.000
45786.00    0.162   0.266   0.000   0.000
45787.00    0.455   0.734   0.000   0.000
45788.00    0.741   1.27    0.000   0.000
45789.00    0.859   1.874   0.000   0.000
45790.00    0.942   2.386   0.000   0.000
45791.00    1.186   2.587   0.000   0.000
45792.00    1.668   2.395   0.000   0.000
45793.00    2.373   1.886   0.000   0.000
45794.00    3.241   1.144   0.000   0.000
45795.00    4.171   0.165   0.000   0.000
45796.00    5.044   -0.964  0.000   0.000
45797.00    5.821   -2.041  0.000   0.000
45798.00    6.491   -2.846  0.000   0.000
45799.00    6.949   -3.227  0.000   0.000
45800.00    7.063   -3.109  0.000   0.000
45801.00    6.909   -2.583  0.000   0.000
45802.00    6.623   -1.726  0.000   0.000
45803.00    6.224   -0.678  0.000   0.000
45804.00    5.713   0.222   0.000   0.000
45805.00    5.247   0.592   0.000   0.000
45806.00    4.967   0.474   0.000   0.000
45807.00    4.911   0.194   0.000   0.000
45808.00    5.012   -0.006  0.000   0.000
45809.00    5.125   -0.07   0.000   0.000
45810.00    5.088   0.016   0.000   0.000
45811.00    5.144   0.005   0.000   0.000
45812.00    5.455   -0.128  0.000   0.000
45813.00    5.953   -0.199  0.000   0.000
45814.00    6.565   -0.198  0.000   0.000
45815.00    6.994   -0.115  0.000   0.000
45816.00    7.055   0.066   0.000   0.000
45817.00    6.831   0.348   0.000   0.000
45818.00    6.676   0.616   0.000   0.000
45819.00    6.677   0.723   0.000   0.000
45820.00    6.634   0.603   0.000   0.000
45821.00    6.501   0.31    0.000   0.000
