#
#  Stripped version of finals.all.orig file
#
#
#            Bull A      Bull A      Bull B     Bull B
#  MJD         dX          dY          dX         dY
#
50788.00     -0.214      0.533       0.552       0.380
50789.00     -0.304      0.627       0.498       0.451
50790.00     -0.345      0.626       0.424       0.377
50791.00     -0.299      0.483       0.291       0.296
50792.00     -0.158      0.213       0.289       0.243
50793.00     -0.026      0.000       0.252       0.298
50794.00      0.057     -0.112       0.258       0.566
50795.00      0.106     -0.161       0.223       0.529
50796.00      0.137     -0.155       0.161       0.361
50797.00      0.162     -0.100       0.155       0.155
50798.00      0.185     -0.029       0.154       0.018
50799.00      0.206      0.014       0.196       0.068
50800.00      0.224     -0.023       0.232       0.233
50801.00      0.241     -0.122       0.227       0.549
50802.00      0.254     -0.244       0.206       0.533
50803.00      0.254     -0.346       0.186       0.538
50804.00      0.224     -0.369       0.164       0.459
50805.00      0.151     -0.256       0.081       0.422
50806.00      0.041     -0.014       0.002       0.253
50807.00     -0.052      0.169      -0.035      -0.117
50808.00     -0.100      0.248      -0.104      -0.451
50809.00     -0.099      0.260      -0.097      -0.596
50810.00     -0.055      0.229      -0.079      -0.615
50811.00      0.007      0.174      -0.034      -0.236
50812.00      0.065      0.116      -0.038       0.039
50813.00      0.106      0.065      -0.016       0.194
50814.00      0.132      0.008       0.157       0.091
50815.00      0.155     -0.061       0.224      -0.107
50816.00      0.177     -0.118       0.325      -0.300
50817.00      0.192     -0.138       0.381      -0.228
50818.00      0.194     -0.140       0.340      -0.172
50819.00      0.184     -0.150       0.315      -0.114
50820.00      0.173     -0.166       0.308      -0.240
50821.00      0.161     -0.180       0.273      -0.105
50822.00      0.142     -0.197       0.261       0.069
50823.00      0.110     -0.219       0.200       0.081
50824.00      0.075     -0.223       0.126       0.154
50825.00      0.049     -0.182       0.030       0.026
50826.00      0.033     -0.097       0.015       0.018
50827.00      0.018      0.012       0.109       0.128
50828.00      0.013      0.085       0.146       0.346
50829.00      0.022      0.125       0.119       0.588
50830.00      0.040      0.144       0.076       0.683
50831.00      0.052      0.129       0.092       0.527
50832.00      0.054      0.088       0.106       0.367
50833.00      0.046      0.039       0.119       0.227
50834.00      0.022     -0.006       0.092       0.070
50835.00     -0.018     -0.043       0.120      -0.182
50836.00     -0.059     -0.063       0.139      -0.463
50837.00     -0.086     -0.053       0.144      -0.786
50838.00     -0.099     -0.024       0.143      -0.872
50839.00     -0.098     -0.003       0.071      -0.707
50840.00     -0.068     -0.005       0.064      -0.288
50841.00     -0.002     -0.037      -0.015       0.015
50842.00      0.059     -0.082      -0.128       0.214
50843.00      0.067     -0.105      -0.307       0.004
50844.00      0.008     -0.056      -0.423      -0.044
50845.00     -0.080      0.048      -0.359      -0.066
50846.00     -0.155      0.154      -0.273       0.184
50847.00     -0.184      0.195      -0.187       0.269
50848.00     -0.146      0.150      -0.087       0.235
50849.00     -0.070      0.111      -0.042       0.191
50850.00      0.002      0.086       0.029       0.226
50851.00      0.051      0.054       0.063       0.102
50852.00      0.076      0.023       0.040       0.012
50853.00      0.084      0.004      -0.005      -0.096
50854.00      0.085     -0.015      -0.022      -0.171
50855.00      0.079     -0.061      -0.002      -0.007
50856.00      0.071     -0.132      -0.022      -0.029
50857.00      0.060     -0.181      -0.057       0.052
50858.00      0.033     -0.171      -0.072       0.249
50859.00     -0.016     -0.133      -0.078       0.261
50860.00     -0.073     -0.094      -0.058       0.372
50861.00     -0.116     -0.062      -0.046       0.173
50862.00     -0.136     -0.030      -0.069       0.170
50863.00     -0.130      0.002      -0.071       0.034
50864.00     -0.098      0.046      -0.063      -0.315
50865.00     -0.054      0.108      -0.088      -0.715
50866.00     -0.022      0.151      -0.229      -1.053
50867.00     -0.011      0.132      -0.257      -0.992
50868.00     -0.002      0.054      -0.064      -0.622
50869.00      0.011     -0.050       0.056      -0.144
50870.00      0.018     -0.112       0.016       0.211
50871.00      0.009     -0.134      -0.244       0.249
50872.00     -0.012     -0.131      -0.386       0.004
50873.00     -0.029     -0.101      -0.430       0.020
50874.00     -0.031     -0.054      -0.280       0.008
50875.00     -0.024     -0.003      -0.108       0.053
50876.00     -0.024      0.056       0.006       0.023
50877.00     -0.035      0.112      -0.037       0.039
50878.00     -0.045      0.140      -0.044       0.057
50879.00     -0.042      0.129       0.024      -0.011
50880.00     -0.034      0.097       0.085      -0.075
50881.00     -0.033      0.064       0.127      -0.060
50882.00     -0.040      0.038       0.131      -0.014
50883.00     -0.056      0.013       0.048       0.120
50884.00     -0.075     -0.010      -0.054       0.181
50885.00     -0.076     -0.008      -0.163       0.199
50886.00     -0.061      0.021      -0.197       0.176
50887.00     -0.045      0.056      -0.196       0.259
50888.00     -0.029      0.083      -0.181       0.294
50889.00     -0.001      0.096      -0.089       0.211
50890.00      0.036      0.092       0.053       0.118
50891.00      0.070      0.075       0.218       0.151
50892.00      0.098      0.064       0.380       0.057
50893.00      0.113      0.078       0.356      -0.086
50894.00      0.097      0.080       0.199      -0.298
50895.00      0.060      0.027       0.019      -0.478
50896.00      0.045     -0.052       0.002      -0.286
50897.00      0.072     -0.082       0.050       0.044
50898.00      0.105     -0.043       0.025       0.401
50899.00      0.095      0.005      -0.204       0.476
50900.00      0.050      0.022      -0.429       0.301
50901.00      0.002      0.015      -0.445       0.222
50902.00     -0.035     -0.012      -0.258       0.077
50903.00     -0.047     -0.069      -0.014      -0.039
50904.00     -0.020     -0.150       0.130      -0.129
50905.00      0.053     -0.252       0.095      -0.212
50906.00      0.125     -0.344      -0.000      -0.119
50907.00      0.140     -0.388       0.011      -0.006
50908.00      0.106     -0.382       0.156       0.040
50909.00      0.040     -0.332       0.224      -0.016
50910.00     -0.030     -0.247       0.137      -0.080
50911.00     -0.077     -0.137      -0.042       0.040
50912.00     -0.074     -0.022      -0.201      -0.015
50913.00     -0.020      0.060      -0.274      -0.123
50914.00      0.065      0.087      -0.317      -0.156
50915.00      0.140      0.061      -0.256      -0.127
50916.00      0.167      0.007      -0.198       0.015
50917.00      0.124     -0.061      -0.104      -0.042
50918.00      0.007     -0.132       0.039      -0.028
50919.00     -0.123     -0.164       0.279      -0.088
50920.00     -0.234     -0.140       0.459      -0.011
50921.00     -0.318     -0.066       0.530       0.004
50922.00     -0.378      0.014       0.378      -0.047
50923.00     -0.407      0.033       0.184      -0.212
50924.00     -0.368     -0.021       0.022      -0.217
50925.00     -0.241     -0.092      -0.076      -0.092
50926.00     -0.112     -0.106      -0.180       0.141
50927.00     -0.035     -0.069      -0.324       0.066
50928.00     -0.002     -0.018      -0.414       0.075
50929.00      0.010      0.032      -0.409       0.125
50930.00      0.007      0.079      -0.209       0.186
50931.00     -0.009      0.105      -0.047       0.193
50932.00     -0.017      0.101       0.040       0.022
50933.00      0.005      0.065      -0.083       0.017
50934.00      0.056      0.005      -0.168       0.046
50935.00      0.112     -0.063      -0.146       0.182
50936.00      0.146     -0.120      -0.010       0.167
50937.00      0.142     -0.156       0.158       0.190
50938.00      0.100     -0.158       0.141       0.149
50939.00      0.021     -0.113      -0.025       0.106
50940.00     -0.065     -0.091      -0.231       0.042
50941.00     -0.134     -0.090      -0.369      -0.053
50942.00     -0.167     -0.111      -0.337      -0.210
50943.00     -0.166     -0.152      -0.287      -0.245
50944.00     -0.148     -0.185      -0.182      -0.161
50945.00     -0.121     -0.188      -0.056      -0.234
50946.00     -0.078     -0.167       0.060      -0.223
50947.00     -0.037     -0.134       0.255      -0.118
50948.00     -0.013     -0.092       0.419       0.005
50949.00     -0.006     -0.042       0.613       0.119
50950.00     -0.006      0.002       0.626       0.156
50951.00     -0.014      0.013       0.464       0.180
50952.00     -0.029     -0.019       0.216       0.111
50953.00     -0.041     -0.079      -0.062       0.082
50954.00     -0.045     -0.144      -0.266      -0.083
50955.00     -0.048     -0.177      -0.350      -0.214
50956.00     -0.056     -0.175      -0.343      -0.268
50957.00     -0.063     -0.156      -0.217      -0.070
50958.00     -0.064     -0.140      -0.041       0.043
50959.00     -0.061     -0.138       0.072       0.127
50960.00     -0.054     -0.147       0.075      -0.003
50961.00     -0.036     -0.151      -0.010      -0.183
50962.00     -0.006     -0.148      -0.069      -0.232
50963.00      0.022     -0.133      -0.072      -0.161
50964.00      0.033     -0.108       0.107      -0.125
50965.00      0.028     -0.089       0.310      -0.024
50966.00      0.024     -0.092       0.293      -0.119
50967.00      0.020     -0.110       0.144      -0.127
50968.00      0.004     -0.114      -0.107      -0.220
50969.00     -0.021     -0.104      -0.196      -0.134
50970.00     -0.032     -0.104      -0.244      -0.185
50971.00     -0.019     -0.124      -0.158      -0.334
50972.00      0.007     -0.143      -0.100      -0.316
50973.00      0.042     -0.147       0.042      -0.200
50974.00      0.098     -0.142       0.182      -0.112
50975.00      0.170     -0.128       0.288       0.090
50976.00      0.230     -0.105       0.444       0.153
50977.00      0.259     -0.080       0.539       0.261
50978.00      0.258     -0.072       0.639       0.334
50979.00      0.232     -0.087       0.616       0.287
50980.00      0.161     -0.120       0.402       0.194
50981.00      0.040     -0.152       0.078       0.112
50982.00     -0.065     -0.111      -0.270      -0.156
50983.00     -0.111      0.026      -0.415      -0.493
50984.00     -0.108      0.225      -0.356      -0.626
50985.00     -0.079      0.414      -0.235      -0.387
50986.00     -0.036      0.489      -0.055      -0.217
50987.00      0.006      0.361       0.020      -0.070
50988.00      0.023      0.033       0.062      -0.175
50989.00     -0.009     -0.286       0.002      -0.426
50990.00     -0.086     -0.507      -0.020      -0.618
50991.00     -0.185     -0.638      -0.024      -0.662
50992.00     -0.281     -0.675       0.068      -0.636
50993.00     -0.341     -0.620       0.205      -0.559
50994.00     -0.336     -0.485       0.252      -0.458
50995.00     -0.260     -0.279       0.194      -0.476
50996.00     -0.196     -0.066       0.094      -0.181
50997.00     -0.150      0.082      -0.034      -0.017
50998.00     -0.096      0.139      -0.037       0.042
50999.00     -0.035      0.120      -0.007      -0.004
51000.00      0.024      0.055      -0.097      -0.254
51001.00      0.072     -0.017       0.012      -0.269
51002.00      0.113     -0.071       0.170      -0.093
51003.00      0.142     -0.088       0.221       0.089
51004.00      0.147     -0.062       0.257       0.319
51005.00      0.122     -0.015       0.311       0.196
51006.00      0.077      0.018       0.405       0.164
