#
#  Stripped version of finals.all.orig file
#
#
#          Bull A     Bull A      Bull A      Bull B      Bull B      Bull B
#  MJD     PM-x       PM-y        UT1-UTC     PM-x        PM-y        UT1-UTC
#
45814.00  -0.155331   0.490533   0.1941616   -0.150000    0.488000    0.1936000
45815.00  -0.152483   0.493366   0.1923383   -0.146000    0.490000    0.1917000
45816.00  -0.149499   0.496226   0.1903968   -0.143000    0.493000    0.1898000
45817.00  -0.146378   0.499108   0.1883442   -0.140000    0.496000    0.1876000
45818.00  -0.143112   0.502004   0.1862065   -0.136000    0.499000    0.1854000
45819.00  -0.139694   0.504907   0.1840258   -0.133000    0.501000    0.1832000
45820.00  -0.136117   0.507802   0.1818567   -0.129000    0.504000    0.1810000
45821.00  -0.132404   0.510670   0.1797638   -0.126000    0.506000    0.1788000
45822.00  -0.128584   0.513487   0.1778052   -0.122000    0.509000    0.1767000
45823.00  -0.124685   0.516235   0.1760190   -0.119000    0.511000    0.1749000
45824.00  -0.120721   0.518909   0.1744128   -0.115000    0.514000    0.1732000
45825.00  -0.116696   0.521516   0.1729556   -0.112000    0.516000    0.1717000
45826.00  -0.112618   0.524062   0.1715775   -0.108000    0.518000    0.1703000
45827.00  -0.108541   0.526540   0.1701798   -0.104000    0.521000    0.1689000
45828.00  -0.104534   0.528942   0.1686564   -0.101000    0.523000    0.1673000
45829.00  -0.100665   0.531257   0.1669190   -0.097000    0.525000    0.1655000
45830.00  -0.096980   0.533468   0.1649239   -0.094000    0.527000    0.1635000
45831.00  -0.093484   0.535562   0.1626958   -0.090000    0.529000    0.1612000
45832.00  -0.090126   0.537536   0.1603279   -0.086000    0.531000    0.1587000
45833.00  -0.086832   0.539392   0.1579581   -0.083000    0.533000    0.1563000
45834.00  -0.083528   0.541130   0.1557314   -0.079000    0.535000    0.1541000
45835.00  -0.080144   0.542753   0.1537564   -0.075000    0.537000    0.1521000
45836.00  -0.076659   0.544280   0.1520742   -0.071000    0.538000    0.1504000
45837.00  -0.073068   0.545737   0.1506565   -0.067000    0.540000    0.1490000
45838.00  -0.069372   0.547148   0.1494269   -0.064000    0.542000    0.1477000
45839.00  -0.065593   0.548539   0.1482916   -0.060000    0.544000    0.1466000
45840.00  -0.061753   0.549930   0.1471636   -0.056000    0.545000    0.1454000
45841.00  -0.057842   0.551303   0.1459754   -0.052000    0.546000    0.1442000
45842.00  -0.053862   0.552630   0.1446855   -0.048000    0.548000    0.1429000
45843.00  -0.049830   0.553883   0.1432785   -0.044000    0.549000    0.1416000
45844.00  -0.045764   0.555039   0.1417625   -0.040000    0.550000    0.1401000
45845.00  -0.041679   0.556087   0.1401662   -0.036000    0.552000    0.1385000
45846.00  -0.037550   0.557031   0.1385293   -0.032000    0.553000    0.1368000
45847.00  -0.033346   0.557886   0.1368996   -0.028000    0.554000    0.1352000
45848.00  -0.029063   0.558661   0.1353285   -0.024000    0.555000    0.1337000
45849.00  -0.024702   0.559368   0.1338643   -0.020000    0.556000    0.1322000
45850.00  -0.020261   0.560019   0.1325442   -0.016000    0.557000    0.1310000
45851.00  -0.015736   0.560616   0.1313877   -0.012000    0.557000    0.1299000
45852.00  -0.011164   0.561137   0.1303775   -0.007000    0.558000    0.1289000
45853.00  -0.006584   0.561557   0.1294549   -0.003000    0.559000    0.1280000
45854.00  -0.002004   0.561867   0.1285322    0.001000    0.559000    0.1272000
45855.00   0.002574   0.562062   0.1275139    0.005000    0.560000    0.1262000
45856.00   0.007150   0.562137   0.1263199    0.009000    0.560000    0.1250000
45857.00   0.011713   0.562095   0.1249107    0.014000    0.560000    0.1236000
45858.00   0.016250   0.561940   0.1233020    0.018000    0.560000    0.1220000
45859.00   0.020744   0.561678   0.1215661    0.022000    0.560000    0.1203000
45860.00   0.025167   0.561321   0.1198165    0.026000    0.560000    0.1185000
45861.00   0.029479   0.560886   0.1181750    0.030000    0.560000    0.1169000
45862.00   0.033651   0.560392   0.1167397    0.035000    0.560000    0.1154000
45863.00   0.037698   0.559870   0.1155606    0.039000    0.560000    0.1142000
45864.00   0.041648   0.559352   0.1146282    0.043000    0.560000    0.1132000
45865.00   0.045528   0.558866   0.1138831    0.047000    0.559000    0.1125000
45866.00   0.049374   0.558416   0.1132413    0.052000    0.559000    0.1118000
45867.00   0.053228   0.557996   0.1126155    0.056000    0.558000    0.1112000
45868.00   0.057118   0.557597   0.1119315    0.060000    0.558000    0.1105000
45869.00   0.061049   0.557210   0.1111373    0.064000    0.557000    0.1097000
45870.00   0.065011   0.556822   0.1102061    0.069000    0.556000    0.1088000
45871.00   0.068961   0.556410   0.1091371    0.073000    0.555000    0.1077000
45872.00   0.072888   0.555944   0.1079499    0.077000    0.555000    0.1066000
45873.00   0.076789   0.555397   0.1066807    0.081000    0.554000    0.1053000
45874.00   0.080672   0.554742   0.1053753    0.086000    0.553000    0.1041000
45875.00   0.084588   0.553970   0.1040846    0.090000    0.552000    0.1029000
45876.00   0.088574   0.553073   0.1028675    0.094000    0.551000    0.1017000
45877.00   0.092657   0.552046   0.1017801    0.098000    0.549000    0.1006000
45878.00   0.096871   0.550896   0.1008610    0.102000    0.548000    0.0998000
45879.00   0.101258   0.549641   0.1001166    0.107000    0.547000    0.0991000
45880.00   0.105838   0.548297   0.0995091    0.111000    0.546000    0.0986000
45881.00   0.110541   0.546878   0.0989598    0.115000    0.544000    0.0981000
45882.00   0.115262   0.545401   0.0983676    0.119000    0.543000    0.0975000
45883.00   0.119923   0.543875   0.0976423    0.123000    0.541000    0.0967000
45884.00   0.124503   0.542301   0.0967379    0.128000    0.540000    0.0957000
45885.00   0.128981   0.540676   0.0956692    0.132000    0.538000    0.0946000
45886.00   0.133340   0.538990   0.0944962    0.136000    0.536000    0.0932000
45887.00   0.137574   0.537225   0.0933116    0.140000    0.535000    0.0919000
45888.00   0.141680   0.535361   0.0922166    0.145000    0.533000    0.0907000
45889.00   0.145664   0.533389   0.0912929    0.149000    0.531000    0.0897000
45890.00   0.149545   0.531308   0.0905856    0.153000    0.529000    0.0889000
45891.00   0.153348   0.529131   0.0900997    0.157000    0.527000    0.0884000
45892.00   0.157110   0.526879   0.0897970    0.161000    0.525000    0.0881000
45893.00   0.160862   0.524579   0.0896094    0.165000    0.523000    0.0880000
45894.00   0.164632   0.522263   0.0894579    0.169000    0.521000    0.0878000
45895.00   0.168441   0.519958   0.0892686    0.173000    0.518000    0.0877000
45896.00   0.172283   0.517656   0.0889796    0.177000    0.516000    0.0874000
45897.00   0.176152   0.515337   0.0885517    0.181000    0.514000    0.0870000
45898.00   0.180041   0.512981   0.0879727    0.185000    0.511000    0.0865000
45899.00   0.183948   0.510566   0.0872532    0.189000    0.509000    0.0858000
45900.00   0.187878   0.508072   0.0864211    0.193000    0.507000    0.0850000
45901.00   0.191806   0.505497   0.0855229    0.197000    0.504000    0.0842000
45902.00   0.195733   0.502847   0.0846132    0.201000    0.502000    0.0834000
45903.00   0.199670   0.500128   0.0837447    0.204000    0.499000    0.0826000
45904.00   0.203624   0.497351   0.0829616    0.208000    0.496000    0.0819000
45905.00   0.207573   0.494543   0.0822899    0.212000    0.494000    0.0813000
45906.00   0.211481   0.491731   0.0817349    0.215000    0.491000    0.0808000
45907.00   0.215311   0.488936   0.0812672    0.219000    0.488000    0.0804000
45908.00   0.219051   0.486154   0.0808141    0.223000    0.485000    0.0801000
45909.00   0.222688   0.483378   0.0802680    0.226000    0.483000    0.0796000
45910.00   0.226221   0.480603   0.0795154    0.230000    0.479000    0.0789000
45911.00   0.229681   0.477813   0.0784771    0.233000    0.476000    0.0780000
45912.00   0.233082   0.474988   0.0771460    0.236000    0.473000    0.0768000
45913.00   0.236413   0.472105   0.0755994    0.240000    0.470000    0.0753000
45914.00   0.239692   0.469146   0.0739710    0.243000    0.467000    0.0737000
45915.00   0.242944   0.466103   0.0724111    0.246000    0.464000    0.0722000
45916.00   0.246165   0.462984   0.0710446    0.249000    0.461000    0.0708000
45917.00   0.249335   0.459789   0.0699438    0.252000    0.458000    0.0695000
45918.00   0.252427   0.456515   0.0691185    0.255000    0.454000    0.0686000
45919.00   0.255424   0.453164   0.0685157    0.258000    0.451000    0.0679000
45920.00   0.258353   0.449761   0.0680443    0.261000    0.448000    0.0674000
45921.00   0.261229   0.446324   0.0676057    0.264000    0.444000    0.0669000
45922.00   0.264070   0.442875   0.0671077    0.266000    0.441000    0.0666000
45923.00   0.266901   0.439437   0.0664755    0.269000    0.438000    0.0660000
45924.00   0.269751   0.436036   0.0656580    0.272000    0.434000    0.0652000
45925.00   0.272629   0.432674   0.0646337    0.274000    0.431000    0.0642000
45926.00   0.275486   0.429332   0.0634174    0.276000    0.427000    0.0631000
45927.00   0.278259   0.425990   0.0620488    0.279000    0.424000    0.0619000
45928.00   0.280889   0.422626   0.0605835    0.281000    0.420000    0.0605000
45929.00   0.283325   0.419206   0.0590876    0.283000    0.417000    0.0591000
45930.00   0.285528   0.415699   0.0576264    0.285000    0.413000    0.0578000
45931.00   0.287484   0.412093   0.0562564    0.287000    0.410000    0.0565000
45932.00   0.289188   0.408397   0.0550201    0.289000    0.406000    0.0552000
45933.00   0.290636   0.404617   0.0539412    0.291000    0.403000    0.0541000
45934.00   0.291826   0.400762   0.0530166    0.293000    0.399000    0.0531000
45935.00   0.292763   0.396846   0.0522015    0.295000    0.395000    0.0521000
45936.00   0.293494   0.392898   0.0513881    0.297000    0.392000    0.0511000
45937.00   0.294091   0.388946   0.0504355    0.298000    0.388000    0.0499000
45938.00   0.294653   0.385010   0.0492161    0.300000    0.384000    0.0485000
45939.00   0.295269   0.381094   0.0476622    0.301000    0.380000    0.0468000
45940.00   0.295999   0.377203   0.0457925    0.303000    0.377000    0.0448000
45941.00   0.296808   0.373365   0.0437138    0.304000    0.373000    0.0426000
45942.00   0.297631   0.369631   0.0415824    0.305000    0.369000    0.0404000
45943.00   0.298357   0.366043   0.0395489    0.307000    0.365000    0.0384000
45944.00   0.298912   0.362592   0.0377174    0.308000    0.362000    0.0367000
45945.00   0.299411   0.359180   0.0361407    0.309000    0.358000    0.0353000
45946.00   0.299981   0.355697   0.0348172    0.310000    0.354000    0.0341000
45947.00   0.300693   0.352060   0.0337007    0.311000    0.350000    0.0330000
45948.00   0.301537   0.348292   0.0327062    0.312000    0.346000    0.0321000
45949.00   0.302483   0.344438   0.0317496    0.313000    0.342000    0.0312000
45950.00   0.303491   0.340541   0.0307616    0.313000    0.338000    0.0302000
45951.00   0.304482   0.336627   0.0296857    0.314000    0.334000    0.0291000
45952.00   0.305408   0.332703   0.0284850    0.314000    0.331000    0.0279000
45953.00   0.306254   0.328765   0.0271466    0.315000    0.327000    0.0266000
45954.00   0.307012   0.324806   0.0256802    0.315000    0.323000    0.0251000
45955.00   0.307671   0.320822   0.0241161    0.316000    0.319000    0.0236000
45956.00   0.308251   0.316811   0.0225070    0.316000    0.315000    0.0220000
45957.00   0.308790   0.312776   0.0209113    0.316000    0.311000    0.0206000
45958.00   0.309318   0.308721   0.0193787    0.317000    0.307000    0.0192000
45959.00   0.309831   0.304651   0.0179451    0.317000    0.303000    0.0179000
45960.00   0.310317   0.300575   0.0166281    0.317000    0.299000    0.0168000
45961.00   0.310782   0.296516   0.0154253    0.317000    0.295000    0.0157000
45962.00   0.311226   0.292500   0.0143055    0.317000    0.291000    0.0147000
45963.00   0.311631   0.288546   0.0132022    0.317000    0.288000    0.0137000
45964.00   0.311986   0.284672   0.0120182    0.317000    0.284000    0.0126000
45965.00   0.312306   0.280886   0.0106403    0.317000    0.280000    0.0112000
45966.00   0.312596   0.277175   0.0089703    0.317000    0.276000    0.0095000
45967.00   0.312847   0.273513   0.0069740    0.317000    0.272000    0.0075000
45968.00   0.313046   0.269870   0.0047065    0.316000    0.268000    0.0052000
45969.00   0.313180   0.266215   0.0022988    0.316000    0.265000    0.0028000
45970.00   0.313234   0.262524  -0.0000854    0.315000    0.261000    0.0004000
45971.00   0.313173   0.258798  -0.0022935    0.315000    0.257000   -0.0017000
45972.00   0.312953   0.255048  -0.0042383    0.314000    0.253000   -0.0037000
45973.00   0.312541   0.251287  -0.0059163    0.314000    0.249000   -0.0052000
45974.00   0.311931   0.247524  -0.0073872    0.313000    0.246000   -0.0066000
45975.00   0.311122   0.243769  -0.0087419    0.312000    0.242000   -0.0079000
45976.00   0.310139   0.240020  -0.0100752    0.311000    0.238000   -0.0091000
45977.00   0.309014   0.236272  -0.0114658    0.311000    0.234000   -0.0105000
45978.00   0.307765   0.232514  -0.0129651    0.310000    0.231000   -0.0119000
45979.00   0.306411   0.228737  -0.0145974    0.309000    0.227000   -0.0135000
45980.00   0.304973   0.224926  -0.0163618    0.308000    0.223000   -0.0152000
45981.00   0.303439   0.221082  -0.0182367    0.307000    0.219000   -0.0170000
45982.00   0.301786   0.217214  -0.0201825    0.305000    0.216000   -0.0189000
45983.00   0.300011   0.213339  -0.0221498    0.304000    0.212000   -0.0208000
45984.00   0.298118   0.209481  -0.0240852    0.303000    0.209000   -0.0227000
45985.00   0.296138   0.205665  -0.0259385    0.302000    0.205000   -0.0245000
45986.00   0.294132   0.201920  -0.0276638    0.300000    0.201000   -0.0261000
45987.00   0.292159   0.198270  -0.0292338    0.299000    0.198000   -0.0276000
45988.00   0.290281   0.194738  -0.0306484    0.298000    0.194000   -0.0290000
45989.00   0.288571   0.191344  -0.0319410    0.296000    0.191000   -0.0303000
45990.00   0.287079   0.188101  -0.0331759    0.294000    0.187000   -0.0316000
45991.00   0.285717   0.184988  -0.0344489    0.293000    0.184000   -0.0329000
45992.00   0.284400   0.181961  -0.0358756    0.291000    0.180000   -0.0343000
45993.00   0.283074   0.178971  -0.0375672    0.290000    0.177000   -0.0361000
45994.00   0.281715   0.175971  -0.0395921    0.288000    0.174000   -0.0381000
45995.00   0.280336   0.172924  -0.0419415    0.286000    0.170000   -0.0405000
45996.00   0.278889   0.169829  -0.0445100    0.284000    0.167000   -0.0431000
45997.00   0.277303   0.166697  -0.0471278    0.282000    0.164000   -0.0457000
45998.00   0.275547   0.163527  -0.0496179    0.280000    0.160000   -0.0482000
45999.00   0.273605   0.160317  -0.0518502    0.279000    0.157000   -0.0504000
46000.00   0.271474   0.157067  -0.0537756    0.277000    0.154000   -0.0524000
46001.00   0.269197   0.153794  -0.0554279    0.274000    0.151000   -0.0541000
46002.00   0.266819   0.150514  -0.0568970    0.272000    0.148000   -0.0557000
46003.00   0.264389   0.147245  -0.0582891    0.270000    0.145000   -0.0571000
46004.00   0.261986   0.144010  -0.0596984    0.268000    0.142000   -0.0586000
46005.00   0.259695   0.140827  -0.0611907    0.266000    0.139000   -0.0602000
46006.00   0.257508   0.137697  -0.0628018    0.264000    0.136000   -0.0619000
46007.00   0.255389   0.134606  -0.0645409    0.261000    0.133000   -0.0638000
46008.00   0.253304   0.131541  -0.0663943    0.259000    0.130000   -0.0657000
46009.00   0.251214   0.128501  -0.0683312    0.257000    0.127000   -0.0678000
46010.00   0.249079   0.125494  -0.0703066    0.254000    0.124000   -0.0698000
46011.00   0.246833   0.122520  -0.0722578    0.252000    0.121000   -0.0719000
46012.00   0.244423   0.119576  -0.0741189    0.249000    0.119000   -0.0738000
46013.00   0.241881   0.116679  -0.0758335    0.246000    0.116000   -0.0756000
